timestamp,equipment_id,vibration_rms,temperature_c,pressure_bar,failure
2024-04-22 15:00:00,EQT-011,3.182,69.53,2.713,0
2024-04-22 16:00:00,EQT-015,1.477,57.47,3.186,0
2024-04-22 17:00:00,EQT-016,2.996,83.89,2.299,1
2024-04-22 18:00:00,EQT-025,5.364,71.45,3.398,0
2024-04-22 19:00:00,EQT-007,4.674,50.92,2.799,0
2024-04-22 20:00:00,EQT-023,5.585,57.48,2.582,0
2024-04-22 21:00:00,EQT-013,4.67,72.31,2.626,0
2024-04-22 22:00:00,EQT-015,3.702,73.19,2.982,1
2024-04-22 23:00:00,EQT-038,3.692,70.47,1.808,0
2024-04-23 00:00:00,EQT-011,4.156,64.66,3.569,0
2024-04-23 01:00:00,EQT-058,1.688,62.98,2.322,0
2024-04-23 02:00:00,EQT-007,4.576,63.58,2.108,0
2024-04-23 03:00:00,EQT-033,4.588,61.37,2.333,0
2024-04-23 04:00:00,EQT-029,3.804,52.97,2.907,0
2024-04-23 05:00:00,EQT-056,3.097,65.01,2.754,0
2024-04-23 06:00:00,EQT-006,3.771,72.49,3.44,0
2024-04-23 07:00:00,EQT-022,4.153,62.51,3.738,0
2024-04-23 08:00:00,EQT-028,4.401,62.49,3.056,0
2024-04-23 09:00:00,EQT-043,3.362,57.65,2.872,0
2024-04-23 10:00:00,EQT-011,4.805,65.89,2.671,0
2024-04-23 11:00:00,EQT-021,2.008,70.78,3.227,1
2024-04-23 12:00:00,EQT-020,3.81,70.67,2.882,1
2024-04-23 13:00:00,EQT-031,5.206,61.28,1.976,0
2024-04-23 14:00:00,EQT-016,3.174,48.47,2.568,0
2024-04-23 15:00:00,EQT-009,5.531,68.04,3.421,0
2024-04-23 16:00:00,EQT-002,3.179,60.73,2.642,0
2024-04-23 17:00:00,EQT-047,0.506,61.59,3.266,0
2024-04-23 18:00:00,EQT-053,4.685,65.41,2.975,0
2024-04-23 19:00:00,EQT-016,2.979,55.12,3.515,0
2024-04-23 20:00:00,EQT-049,4.33,67.5,2.742,0
2024-04-23 21:00:00,EQT-029,5.156,74.78,2.104,1
2024-04-23 22:00:00,EQT-022,4.275,71.14,3.212,0
2024-04-23 23:00:00,EQT-059,4.539,74.09,2.899,1
2024-04-24 00:00:00,EQT-037,4.732,65.4,3.009,0
2024-04-24 01:00:00,EQT-029,3.171,72.57,2.537,1
2024-04-24 02:00:00,EQT-045,5.312,58.33,2.568,0
2024-04-24 03:00:00,EQT-055,6.19,63.02,2.85,0
2024-04-24 04:00:00,EQT-044,5.446,69.72,3.07,0
2024-04-24 05:00:00,EQT-051,2.768,77.18,2.519,1
2024-04-24 06:00:00,EQT-058,4.05,74.93,3.287,1
2024-04-24 07:00:00,EQT-031,2.326,57.73,3.421,0
2024-04-24 08:00:00,EQT-036,2.835,63.49,3.061,0
2024-04-24 09:00:00,EQT-009,3.703,71.85,2.468,0
2024-04-24 10:00:00,EQT-007,4.501,66.18,3.734,1
2024-04-24 11:00:00,EQT-012,4.106,79.29,3.18,1
2024-04-24 12:00:00,EQT-036,4.511,70.27,3.314,1
2024-04-24 13:00:00,EQT-026,5.055,60.67,3.599,0
2024-04-24 14:00:00,EQT-056,3.866,65.86,2.999,0
2024-04-24 15:00:00,EQT-027,4.358,61.77,3.46,0
2024-04-24 16:00:00,EQT-050,3.924,67.04,3.465,0
2024-04-24 17:00:00,EQT-047,5.797,72.14,3.239,1
2024-04-24 18:00:00,EQT-056,4.889,60.03,2.678,0
2024-04-24 19:00:00,EQT-045,4.937,73.79,3.104,1
2024-04-24 20:00:00,EQT-042,2.736,69.38,3.05,0
2024-04-24 21:00:00,EQT-005,2.727,57.86,2.743,0
2024-04-24 22:00:00,EQT-019,4.785,61.39,3.05,0
2024-04-24 23:00:00,EQT-023,4.366,58.78,3.743,0
2024-04-25 00:00:00,EQT-026,5.429,59.63,3.518,0
2024-04-25 01:00:00,EQT-003,3.138,64.38,2.871,0
2024-04-25 02:00:00,EQT-006,3.03,71.46,2.896,0
2024-04-25 03:00:00,EQT-014,4.809,63.65,3.435,0
2024-04-25 04:00:00,EQT-049,5.261,62.52,3.006,0
2024-04-25 05:00:00,EQT-058,2.822,65.96,3.54,0
2024-04-25 06:00:00,EQT-058,5.702,60.42,3.096,0
2024-04-25 07:00:00,EQT-017,2.186,73.26,2.784,0
2024-04-25 08:00:00,EQT-029,5.37,56.08,2.946,0
2024-04-25 09:00:00,EQT-007,2.106,74.03,3.777,0
2024-04-25 10:00:00,EQT-019,3.056,60.54,2.266,0
2024-04-25 11:00:00,EQT-042,3.48,61.71,3.038,0
2024-04-25 12:00:00,EQT-033,4.207,68.64,2.093,1
2024-04-25 13:00:00,EQT-006,2.444,70.26,2.627,0
2024-04-25 14:00:00,EQT-007,2.112,70.46,3.229,0
2024-04-25 15:00:00,EQT-055,3.28,81.19,3.108,1
2024-04-25 16:00:00,EQT-014,5.114,72.3,3.61,0
2024-04-25 17:00:00,EQT-038,3.894,65.0,3.749,0
2024-04-25 18:00:00,EQT-039,3.818,59.61,2.881,0
2024-04-25 19:00:00,EQT-042,3.916,71.96,2.401,0
2024-04-25 20:00:00,EQT-033,3.994,74.0,3.036,1
2024-04-25 21:00:00,EQT-034,5.043,63.91,2.374,0
2024-04-25 22:00:00,EQT-017,6.072,67.29,2.818,0
2024-04-25 23:00:00,EQT-022,3.611,63.59,3.478,0
2024-04-26 00:00:00,EQT-056,3.666,56.12,3.083,0
2024-04-26 01:00:00,EQT-002,3.868,65.0,2.686,0
2024-04-26 02:00:00,EQT-009,5.086,65.08,2.996,1
2024-04-26 03:00:00,EQT-018,4.894,66.87,1.876,0
2024-04-26 04:00:00,EQT-042,2.855,75.27,2.907,1
2024-04-26 05:00:00,EQT-004,4.573,67.08,2.443,0
2024-04-26 06:00:00,EQT-027,3.857,64.85,2.221,0
2024-04-26 07:00:00,EQT-047,3.336,63.19,3.277,0
2024-04-26 08:00:00,EQT-008,3.54,68.02,2.451,0
2024-04-26 09:00:00,EQT-026,4.678,59.39,3.238,0
2024-04-26 10:00:00,EQT-029,3.334,67.87,2.752,0
2024-04-26 11:00:00,EQT-041,2.845,56.11,2.996,0
2024-04-26 12:00:00,EQT-014,5.909,60.79,3.678,0
2024-04-26 13:00:00,EQT-051,4.0,59.33,3.972,0
2024-04-26 14:00:00,EQT-053,4.387,71.97,2.132,1
2024-04-26 15:00:00,EQT-018,4.712,71.77,3.296,1
2024-04-26 16:00:00,EQT-036,4.413,65.39,2.079,0
2024-04-26 17:00:00,EQT-053,3.284,63.16,1.803,0
2024-04-26 18:00:00,EQT-029,5.021,75.03,2.884,1
2024-04-26 19:00:00,EQT-008,5.215,69.42,3.287,1
2024-04-26 20:00:00,EQT-034,4.952,68.09,2.917,0
2024-04-26 21:00:00,EQT-032,3.21,62.55,3.714,0
2024-04-26 22:00:00,EQT-056,4.55,62.41,2.932,0
2024-04-26 23:00:00,EQT-047,4.859,62.65,2.439,0
2024-04-27 00:00:00,EQT-008,4.299,68.19,2.659,0
2024-04-27 01:00:00,EQT-045,2.951,61.36,2.924,0
2024-04-27 02:00:00,EQT-045,5.078,65.23,2.434,0
2024-04-27 03:00:00,EQT-040,6.073,62.86,2.519,0
2024-04-27 04:00:00,EQT-036,3.88,62.2,2.333,0
2024-04-27 05:00:00,EQT-034,4.46,65.55,2.688,0
2024-04-27 06:00:00,EQT-030,3.897,63.23,3.044,0
2024-04-27 07:00:00,EQT-014,4.916,57.36,2.822,0
2024-04-27 08:00:00,EQT-048,3.37,60.59,3.363,0
2024-04-27 09:00:00,EQT-015,4.387,63.51,3.306,0
2024-04-27 10:00:00,EQT-036,5.303,72.97,2.305,1
2024-04-27 11:00:00,EQT-001,3.755,55.11,2.835,0
2024-04-27 12:00:00,EQT-022,4.577,62.52,3.124,0
2024-04-27 13:00:00,EQT-027,3.781,66.2,3.992,0
2024-04-27 14:00:00,EQT-037,3.892,66.48,4.021,0
2024-04-27 15:00:00,EQT-016,3.542,61.88,2.662,0
2024-04-27 16:00:00,EQT-037,2.855,56.3,3.414,0
2024-04-27 17:00:00,EQT-015,1.912,65.81,3.262,0
2024-04-27 18:00:00,EQT-045,4.774,60.82,2.219,0
2024-04-27 19:00:00,EQT-039,4.677,63.52,3.733,0
2024-04-27 20:00:00,EQT-049,4.35,75.22,2.557,1
2024-04-27 21:00:00,EQT-010,4.533,58.98,3.796,0
2024-04-27 22:00:00,EQT-030,4.392,58.18,2.439,0
2024-04-27 23:00:00,EQT-015,4.014,68.62,3.317,0
2024-04-28 00:00:00,EQT-054,3.815,68.66,2.094,0
2024-04-28 01:00:00,EQT-045,4.879,59.09,2.933,0
2024-04-28 02:00:00,EQT-053,3.36,68.09,3.724,0
2024-04-28 03:00:00,EQT-024,2.515,71.65,2.802,0
2024-04-28 04:00:00,EQT-004,4.215,72.67,2.659,0
2024-04-28 05:00:00,EQT-047,6.163,66.82,3.022,1
2024-04-28 06:00:00,EQT-044,5.06,51.36,4.065,0
2024-04-28 07:00:00,EQT-011,4.635,66.57,2.877,1
2024-04-28 08:00:00,EQT-012,4.426,71.46,3.341,1
2024-04-28 09:00:00,EQT-023,3.492,62.95,3.332,0
2024-04-28 10:00:00,EQT-047,5.245,64.83,1.667,0
2024-04-28 11:00:00,EQT-038,3.474,65.98,2.492,0
2024-04-28 12:00:00,EQT-028,3.956,69.44,3.689,1
2024-04-28 13:00:00,EQT-035,3.428,69.54,3.295,0
2024-04-28 14:00:00,EQT-017,3.962,65.05,3.726,0
2024-04-28 15:00:00,EQT-018,3.65,65.34,3.131,0
2024-04-28 16:00:00,EQT-060,3.856,67.16,3.046,0
2024-04-28 17:00:00,EQT-060,3.461,64.68,2.624,0
2024-04-28 18:00:00,EQT-059,5.818,73.1,3.546,1
2024-04-28 19:00:00,EQT-024,4.447,74.69,3.445,1
2024-04-28 20:00:00,EQT-059,1.79,42.14,2.512,0
2024-04-28 21:00:00,EQT-039,4.484,65.28,2.867,0
2024-04-28 22:00:00,EQT-008,3.438,60.08,2.582,0
2024-04-28 23:00:00,EQT-011,4.272,66.69,3.485,0
2024-04-29 00:00:00,EQT-024,5.302,74.17,2.141,0
2024-04-29 01:00:00,EQT-011,3.834,69.59,4.024,0
2024-04-29 02:00:00,EQT-021,4.087,70.49,2.885,0
2024-04-29 03:00:00,EQT-001,4.251,68.03,2.097,0
2024-04-29 04:00:00,EQT-012,3.071,68.75,3.059,0
2024-04-29 05:00:00,EQT-015,5.02,60.43,3.338,0
2024-04-29 06:00:00,EQT-015,3.906,77.16,3.342,0
2024-04-29 07:00:00,EQT-012,5.17,64.97,2.888,0
2024-04-29 08:00:00,EQT-040,4.438,61.59,1.778,0
2024-04-29 09:00:00,EQT-048,4.792,70.82,3.357,1
2024-04-29 10:00:00,EQT-038,3.636,72.94,3.767,0
2024-04-29 11:00:00,EQT-011,6.067,52.12,2.816,0
2024-04-29 12:00:00,EQT-047,4.433,58.1,2.977,0
2024-04-29 13:00:00,EQT-023,4.951,66.01,4.139,0
2024-04-29 14:00:00,EQT-027,2.754,55.92,2.878,0
2024-04-29 15:00:00,EQT-056,4.547,65.79,1.719,0
2024-04-29 16:00:00,EQT-019,6.151,62.95,3.441,0
2024-04-29 17:00:00,EQT-023,5.161,67.38,3.745,0
2024-04-29 18:00:00,EQT-028,2.381,50.89,4.065,0
2024-04-29 19:00:00,EQT-010,4.002,73.09,2.593,1
2024-04-29 20:00:00,EQT-033,4.796,72.25,2.707,1
2024-04-29 21:00:00,EQT-054,4.313,65.3,2.326,0
2024-04-29 22:00:00,EQT-030,2.795,64.8,3.003,0
2024-04-29 23:00:00,EQT-010,5.329,69.14,4.076,0
2024-04-30 00:00:00,EQT-005,3.964,68.48,3.161,0
2024-04-30 01:00:00,EQT-057,3.934,62.06,2.994,0
2024-04-30 02:00:00,EQT-033,1.584,65.42,2.612,0
2024-04-30 03:00:00,EQT-057,3.192,64.0,3.097,0
2024-04-30 04:00:00,EQT-014,2.628,58.15,2.915,0
2024-04-30 05:00:00,EQT-013,2.988,75.64,3.046,0
2024-04-30 06:00:00,EQT-044,4.494,68.29,3.144,0
2024-04-30 07:00:00,EQT-016,3.398,67.89,2.638,0
2024-04-30 08:00:00,EQT-036,1.829,57.81,3.23,0
2024-04-30 09:00:00,EQT-041,1.676,59.42,4.075,0
2024-04-30 10:00:00,EQT-018,3.765,57.87,2.758,0
2024-04-30 11:00:00,EQT-021,5.087,69.32,2.347,1
2024-04-30 12:00:00,EQT-011,2.161,67.61,1.929,0
2024-04-30 13:00:00,EQT-009,4.593,47.58,3.195,0
2024-04-30 14:00:00,EQT-058,4.497,68.77,2.636,0
2024-04-30 15:00:00,EQT-030,2.56,63.27,3.785,0
2024-04-30 16:00:00,EQT-009,4.915,80.7,2.207,1
2024-04-30 17:00:00,EQT-001,5.163,63.37,3.73,0
2024-04-30 18:00:00,EQT-035,5.055,64.26,3.007,0
2024-04-30 19:00:00,EQT-015,1.993,63.09,3.105,0
2024-04-30 20:00:00,EQT-054,3.491,70.31,2.687,0
2024-04-30 21:00:00,EQT-038,4.186,75.34,3.133,1
2024-04-30 22:00:00,EQT-032,2.954,59.47,2.472,0
2024-04-30 23:00:00,EQT-059,2.946,65.23,2.179,0
2024-05-01 00:00:00,EQT-010,2.918,70.71,2.304,0
2024-05-01 01:00:00,EQT-004,4.262,61.94,2.925,0
2024-05-01 02:00:00,EQT-013,3.494,69.0,2.713,0
2024-05-01 03:00:00,EQT-006,3.129,64.05,3.546,0
2024-05-01 04:00:00,EQT-033,4.185,69.67,3.02,0
2024-05-01 05:00:00,EQT-028,3.672,64.96,3.784,0
2024-05-01 06:00:00,EQT-032,4.78,59.41,2.552,0
2024-05-01 07:00:00,EQT-050,2.544,60.16,2.875,0
2024-05-01 08:00:00,EQT-034,6.657,62.64,3.502,0
2024-05-01 09:00:00,EQT-011,4.806,74.66,3.105,0
2024-05-01 10:00:00,EQT-003,4.426,59.76,3.003,0
2024-05-01 11:00:00,EQT-035,3.213,65.63,2.539,0
2024-05-01 12:00:00,EQT-005,5.159,78.93,2.588,1
2024-05-01 13:00:00,EQT-021,4.217,60.75,3.283,0
2024-05-01 14:00:00,EQT-035,4.12,61.87,2.347,0
2024-05-01 15:00:00,EQT-029,2.817,68.16,3.043,0
2024-05-01 16:00:00,EQT-051,3.801,53.82,2.584,0
2024-05-01 17:00:00,EQT-009,4.413,67.94,2.978,0
2024-05-01 18:00:00,EQT-048,3.995,70.5,3.469,0
2024-05-01 19:00:00,EQT-051,5.353,60.87,2.799,0
2024-05-01 20:00:00,EQT-027,6.262,62.37,3.339,0
2024-05-01 21:00:00,EQT-026,4.72,68.18,2.636,0
2024-05-01 22:00:00,EQT-024,3.805,76.18,3.713,1
2024-05-01 23:00:00,EQT-002,3.862,73.12,3.078,1
2024-05-02 00:00:00,EQT-030,4.821,73.9,2.678,1
2024-05-02 01:00:00,EQT-037,0.34,70.64,2.971,0
2024-05-02 02:00:00,EQT-015,5.125,50.06,2.434,0
2024-05-02 03:00:00,EQT-016,3.483,68.71,2.763,0
2024-05-02 04:00:00,EQT-020,4.615,53.27,3.047,0
2024-05-02 05:00:00,EQT-046,3.546,69.95,3.337,0
2024-05-02 06:00:00,EQT-060,4.042,52.36,2.859,0
2024-05-02 07:00:00,EQT-001,2.998,65.36,2.383,0
2024-05-02 08:00:00,EQT-001,4.282,65.72,3.142,0
2024-05-02 09:00:00,EQT-025,2.298,69.07,3.572,0
2024-05-02 10:00:00,EQT-018,3.517,71.81,4.182,1
2024-05-02 11:00:00,EQT-039,4.414,75.87,3.211,1
2024-05-02 12:00:00,EQT-018,3.406,59.45,3.191,0
2024-05-02 13:00:00,EQT-020,3.68,81.56,2.82,0
2024-05-02 14:00:00,EQT-026,3.326,73.11,3.085,1
2024-05-02 15:00:00,EQT-023,3.933,66.84,2.996,0
2024-05-02 16:00:00,EQT-038,4.347,63.51,3.409,0
2024-05-02 17:00:00,EQT-024,2.73,67.72,3.669,0
2024-05-02 18:00:00,EQT-010,3.658,61.48,3.224,0
2024-05-02 19:00:00,EQT-041,4.726,57.65,3.137,0
2024-05-02 20:00:00,EQT-017,3.649,63.89,2.531,0
2024-05-02 21:00:00,EQT-056,4.4,54.94,3.623,0
2024-05-02 22:00:00,EQT-022,2.615,64.59,2.162,0
2024-05-02 23:00:00,EQT-056,5.033,71.52,2.78,1
2024-05-03 00:00:00,EQT-003,3.39,80.48,3.183,1
2024-05-03 01:00:00,EQT-014,3.455,78.14,2.539,0
2024-05-03 02:00:00,EQT-055,4.481,70.32,2.403,0
2024-05-03 03:00:00,EQT-033,2.986,61.44,2.741,0
2024-05-03 04:00:00,EQT-041,4.459,69.15,2.318,0
2024-05-03 05:00:00,EQT-027,2.725,60.32,3.038,0
2024-05-03 06:00:00,EQT-015,4.882,65.53,2.943,0
2024-05-03 07:00:00,EQT-014,3.639,61.53,3.818,0
2024-05-03 08:00:00,EQT-024,3.062,59.11,2.481,0
2024-05-03 09:00:00,EQT-041,5.409,67.7,3.106,0
2024-05-03 10:00:00,EQT-026,1.402,53.92,3.579,0
2024-05-03 11:00:00,EQT-051,3.454,68.49,3.408,0
2024-05-03 12:00:00,EQT-028,3.57,49.55,2.599,0
2024-05-03 13:00:00,EQT-042,3.697,77.71,3.286,1
2024-05-03 14:00:00,EQT-050,5.519,59.92,3.305,0
2024-05-03 15:00:00,EQT-015,3.355,44.15,3.503,0
2024-05-03 16:00:00,EQT-023,4.551,65.11,2.849,0
2024-05-03 17:00:00,EQT-052,3.484,67.84,3.309,0
2024-05-03 18:00:00,EQT-022,3.051,63.74,3.163,0
2024-05-03 19:00:00,EQT-045,2.832,61.16,3.098,0
2024-05-03 20:00:00,EQT-056,3.907,64.43,2.923,0
2024-05-03 21:00:00,EQT-024,2.807,62.8,3.722,0
2024-05-03 22:00:00,EQT-026,3.997,61.45,3.01,0
2024-05-03 23:00:00,EQT-037,3.172,64.76,3.485,0
2024-05-04 00:00:00,EQT-037,5.782,62.0,2.643,0
2024-05-04 01:00:00,EQT-044,3.538,68.88,2.391,0
2024-05-04 02:00:00,EQT-012,3.855,65.46,2.735,1
2024-05-04 03:00:00,EQT-044,4.303,78.82,3.268,1
2024-05-04 04:00:00,EQT-038,2.794,67.29,2.267,0
2024-05-04 05:00:00,EQT-023,3.153,56.07,2.222,0
2024-05-04 06:00:00,EQT-010,4.812,61.31,1.833,0
2024-05-04 07:00:00,EQT-007,3.561,59.26,2.736,0
2024-05-04 08:00:00,EQT-026,3.537,71.07,3.486,0
2024-05-04 09:00:00,EQT-040,3.554,68.38,2.176,0
2024-05-04 10:00:00,EQT-002,4.576,61.69,2.935,0
2024-05-04 11:00:00,EQT-033,4.604,58.79,2.668,0
2024-05-04 12:00:00,EQT-048,2.965,57.59,2.806,0
2024-05-04 13:00:00,EQT-035,5.082,68.22,1.965,0
2024-05-04 14:00:00,EQT-055,4.702,54.99,3.146,0
2024-05-04 15:00:00,EQT-050,3.557,68.87,2.491,0
2024-05-04 16:00:00,EQT-044,6.875,61.02,3.469,0
2024-05-04 17:00:00,EQT-052,4.824,75.99,3.294,1
2024-05-04 18:00:00,EQT-037,3.662,59.64,3.299,0
2024-05-04 19:00:00,EQT-037,5.105,71.75,2.345,0
2024-05-04 20:00:00,EQT-042,2.718,56.51,3.305,0
2024-05-04 21:00:00,EQT-045,2.374,53.94,3.732,0
2024-05-04 22:00:00,EQT-035,4.132,76.99,2.734,1
2024-05-04 23:00:00,EQT-042,3.077,57.11,3.697,0
2024-05-05 00:00:00,EQT-019,3.426,74.56,3.359,1
2024-05-05 01:00:00,EQT-031,3.661,63.46,3.696,0
2024-05-05 02:00:00,EQT-051,4.852,62.19,3.107,0
2024-05-05 03:00:00,EQT-036,3.057,59.64,3.529,0
2024-05-05 04:00:00,EQT-057,5.077,72.95,2.68,1
2024-05-05 05:00:00,EQT-033,5.065,62.0,2.798,0
2024-05-05 06:00:00,EQT-042,3.879,79.92,2.559,1
2024-05-05 07:00:00,EQT-031,4.96,66.43,2.92,0
2024-05-05 08:00:00,EQT-029,4.252,67.2,3.195,0
2024-05-05 09:00:00,EQT-023,2.882,69.63,3.72,0
2024-05-05 10:00:00,EQT-025,4.675,56.35,3.61,0
2024-05-05 11:00:00,EQT-043,5.003,64.25,2.338,0
2024-05-05 12:00:00,EQT-014,4.366,72.58,2.616,1
2024-05-05 13:00:00,EQT-005,4.273,54.67,2.906,0
2024-05-05 14:00:00,EQT-048,4.01,61.14,2.213,0
2024-05-05 15:00:00,EQT-028,4.142,61.16,2.509,0
2024-05-05 16:00:00,EQT-060,3.904,65.54,2.482,0
2024-05-05 17:00:00,EQT-033,4.357,67.72,2.912,0
2024-05-05 18:00:00,EQT-013,4.281,71.98,2.748,0
2024-05-05 19:00:00,EQT-051,4.87,73.15,3.382,1
2024-05-05 20:00:00,EQT-044,5.366,72.38,2.89,0
2024-05-05 21:00:00,EQT-025,5.244,73.29,2.775,1
2024-05-05 22:00:00,EQT-023,3.827,64.99,2.023,0
2024-05-05 23:00:00,EQT-028,5.146,70.01,3.451,1
2024-05-06 00:00:00,EQT-030,4.664,68.79,2.983,0
2024-05-06 01:00:00,EQT-031,4.088,70.58,2.774,0
2024-05-06 02:00:00,EQT-011,5.108,61.46,3.248,0
2024-05-06 03:00:00,EQT-053,2.295,66.45,2.5,0
2024-05-06 04:00:00,EQT-042,4.993,67.33,2.855,0
2024-05-06 05:00:00,EQT-042,3.216,73.96,3.64,1
2024-05-06 06:00:00,EQT-024,2.71,77.14,2.555,0
2024-05-06 07:00:00,EQT-030,4.25,72.92,3.071,1
2024-05-06 08:00:00,EQT-060,2.656,73.88,3.344,1
2024-05-06 09:00:00,EQT-017,4.303,72.49,3.854,1
2024-05-06 10:00:00,EQT-055,4.912,73.0,2.198,1
2024-05-06 11:00:00,EQT-059,4.48,62.25,3.163,0
2024-05-06 12:00:00,EQT-015,4.386,69.29,2.32,0
2024-05-06 13:00:00,EQT-023,3.6,63.05,3.252,0
2024-05-06 14:00:00,EQT-058,4.705,62.31,3.362,0
2024-05-06 15:00:00,EQT-022,2.038,70.22,2.127,0
2024-05-06 16:00:00,EQT-024,2.619,61.97,2.678,0
2024-05-06 17:00:00,EQT-022,2.561,60.45,2.14,0
2024-05-06 18:00:00,EQT-015,5.466,60.41,3.701,0
2024-05-06 19:00:00,EQT-010,2.806,67.11,3.108,0
2024-05-06 20:00:00,EQT-052,3.756,61.05,2.979,0
2024-05-06 21:00:00,EQT-031,3.626,67.9,2.186,0
2024-05-06 22:00:00,EQT-056,3.916,64.44,2.774,0
2024-05-06 23:00:00,EQT-010,1.519,65.48,3.563,0
2024-05-07 00:00:00,EQT-056,4.725,60.13,2.696,0
2024-05-07 01:00:00,EQT-016,2.23,70.55,3.032,0
2024-05-07 02:00:00,EQT-041,3.046,74.77,3.374,1
2024-05-07 03:00:00,EQT-046,3.386,70.3,1.937,0
2024-05-07 04:00:00,EQT-016,4.584,65.34,3.372,0
2024-05-07 05:00:00,EQT-009,3.764,67.34,2.914,0
2024-05-07 06:00:00,EQT-005,4.906,66.33,3.191,0
2024-05-07 07:00:00,EQT-003,2.871,64.46,2.974,0
2024-05-07 08:00:00,EQT-040,5.368,67.37,3.379,0
2024-05-07 09:00:00,EQT-054,4.104,70.35,2.494,0
2024-05-07 10:00:00,EQT-037,4.317,74.18,2.834,0
2024-05-07 11:00:00,EQT-010,3.279,67.63,3.133,0
2024-05-07 12:00:00,EQT-024,4.123,55.0,2.911,0
2024-05-07 13:00:00,EQT-007,5.549,62.83,2.71,0
2024-05-07 14:00:00,EQT-046,4.796,65.05,3.352,0
2024-05-07 15:00:00,EQT-035,5.376,70.41,3.226,1
2024-05-07 16:00:00,EQT-051,4.022,64.76,1.882,0
2024-05-07 17:00:00,EQT-030,4.901,74.21,2.419,1
2024-05-07 18:00:00,EQT-036,3.561,67.61,2.552,0
2024-05-07 19:00:00,EQT-017,4.362,62.84,3.604,1
2024-05-07 20:00:00,EQT-001,3.783,72.77,3.775,1
2024-05-07 21:00:00,EQT-005,4.0,59.04,3.243,0
2024-05-07 22:00:00,EQT-028,6.305,73.45,2.72,1
2024-05-07 23:00:00,EQT-049,3.836,64.32,3.091,0
2024-05-08 00:00:00,EQT-020,4.033,60.08,3.403,0
2024-05-08 01:00:00,EQT-039,2.937,59.1,2.919,0
2024-05-08 02:00:00,EQT-035,4.513,81.54,3.09,0
2024-05-08 03:00:00,EQT-009,3.048,61.77,3.048,0
2024-05-08 04:00:00,EQT-026,4.818,69.1,2.96,1
2024-05-08 05:00:00,EQT-018,4.102,57.99,3.308,0
2024-05-08 06:00:00,EQT-036,2.998,63.82,2.745,0
2024-05-08 07:00:00,EQT-050,2.805,62.74,3.895,0
2024-05-08 08:00:00,EQT-049,4.809,60.21,3.432,0
2024-05-08 09:00:00,EQT-055,5.257,58.15,2.478,0
2024-05-08 10:00:00,EQT-038,4.304,69.42,2.474,0
2024-05-08 11:00:00,EQT-033,5.699,56.74,2.466,0
2024-05-08 12:00:00,EQT-015,5.159,78.44,2.483,1
2024-05-08 13:00:00,EQT-012,3.516,60.67,3.385,0
2024-05-08 14:00:00,EQT-046,3.972,82.42,3.295,1
2024-05-08 15:00:00,EQT-001,4.551,60.42,2.955,0
2024-05-08 16:00:00,EQT-017,3.694,62.27,2.364,0
2024-05-08 17:00:00,EQT-008,4.24,61.93,2.715,0
2024-05-08 18:00:00,EQT-007,4.651,55.34,2.546,0
2024-05-08 19:00:00,EQT-052,3.546,68.3,3.934,0
2024-05-08 20:00:00,EQT-010,4.44,68.27,3.035,0
2024-05-08 21:00:00,EQT-045,3.392,72.33,2.842,0
2024-05-08 22:00:00,EQT-008,5.538,71.7,2.967,1
2024-05-08 23:00:00,EQT-016,4.131,62.46,2.211,0
2024-05-09 00:00:00,EQT-055,2.606,72.68,3.377,1
2024-05-09 01:00:00,EQT-030,4.619,78.43,2.345,1
2024-05-09 02:00:00,EQT-050,3.06,64.26,3.169,0
2024-05-09 03:00:00,EQT-009,5.043,71.91,2.541,0
2024-05-09 04:00:00,EQT-005,5.48,45.45,2.577,0
2024-05-09 05:00:00,EQT-007,2.613,54.6,4.027,0
2024-05-09 06:00:00,EQT-034,3.753,59.5,2.774,0
2024-05-09 07:00:00,EQT-002,6.174,57.81,3.246,0
2024-05-09 08:00:00,EQT-059,4.892,65.31,3.019,1
2024-05-09 09:00:00,EQT-031,4.017,56.22,3.909,1
2024-05-09 10:00:00,EQT-044,4.283,66.33,2.977,0
2024-05-09 11:00:00,EQT-043,4.109,67.73,3.566,0
2024-05-09 12:00:00,EQT-053,4.668,56.75,4.369,0
2024-05-09 13:00:00,EQT-004,3.424,66.39,3.446,0
2024-05-09 14:00:00,EQT-012,4.018,64.62,2.234,0
2024-05-09 15:00:00,EQT-025,5.568,66.04,3.336,1
2024-05-09 16:00:00,EQT-052,3.232,68.74,2.783,0
2024-05-09 17:00:00,EQT-035,3.707,74.95,2.931,0
2024-05-09 18:00:00,EQT-030,3.298,51.66,3.468,0
2024-05-09 19:00:00,EQT-026,5.174,53.65,3.07,0
2024-05-09 20:00:00,EQT-001,3.566,76.43,3.817,0
2024-05-09 21:00:00,EQT-003,3.568,60.67,2.577,0
2024-05-09 22:00:00,EQT-040,2.786,60.04,3.205,0
2024-05-09 23:00:00,EQT-022,4.187,68.01,2.535,0
2024-05-10 00:00:00,EQT-034,5.165,54.54,3.259,0
2024-05-10 01:00:00,EQT-037,3.078,53.78,3.017,0
2024-05-10 02:00:00,EQT-011,4.04,70.78,2.476,0
2024-05-10 03:00:00,EQT-013,3.085,59.82,3.284,0
2024-05-10 04:00:00,EQT-013,2.969,48.86,2.947,0
2024-05-10 05:00:00,EQT-039,4.459,54.64,2.979,0
